Trade no.,hardcoded_1,symbol,Sgmt,srcip Name,hardcoded_2,hardcoded_3,hardcoded_4,user id,Trns typ,b/s,qty,rate,clnt/pro,ucc,settlor,hardcoded_5,hardcoded_6,hardcoded_7,time_1,time_2,order no,hardcoded_8,time_3,NNF
200080989,11,IDEA,EQ,VODAFONE IDEA LIMITED,0,8,1,46884,1,1,1,6.74,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:18,1.10002E+14
200080990,11,IDEA,EQ,VODAFONE IDEA LIMITED,0,8,1,46884,1,2,1,6.73,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:18,1.10002E+14
200080991,11,IDEA,EQ,VODAFONE IDEA LIMITED,0,8,1,46884,1,1,1,6.74,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:18,1.10002E+14
200081206,11,IDEA,EQ,VODAFONE IDEA LIMITED,0,8,1,46884,1,2,1,6.73,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:18,1.10002E+14
200081207,11,IDEA,EQ,VODAFONE IDEA LIMITED,0,8,1,46884,1,1,1,6.74,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:18,1.10002E+14
200081208,11,IDEA,EQ,VODAFONE IDEA LIMITED,0,8,1,46884,1,2,1,6.73,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:18,1.10002E+14
72394,11,ABFRL,EQ,ADITYA BIRLA FASHION & RT,0,8,1,46884,1,1,200,80.3,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:18,1.10002E+14
400055403,11,MOL,EQ,MEGHMANI ORGANICS LIMITED,0,8,1,46025,3,2,72,89.02,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:19,3.8205E+14
400055405,11,MOL,EQ,MEGHMANI ORGANICS LIMITED,0,8,1,46025,3,2,11,89.01,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:19,3.8205E+14
400055406,11,MOL,EQ,MEGHMANI ORGANICS LIMITED,0,8,1,46025,3,2,147,88.99,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:19,3.8205E+14
200083688,11,J&KBANK,EQ,J & K BANK LTD.,0,8,1,46025,3,1,329,103.47,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:19,3.8205E+14
200083708,11,J&KBANK,EQ,J & K BANK LTD.,0,8,1,46025,3,1,81,103.48,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:19,3.8205E+14
200084468,11,DHANBANK,EQ,DHANLAXMI BANK LIMITED,0,8,1,46025,3,1,288,31.5,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:20,3.8205E+14
200084469,11,DHANBANK,EQ,DHANLAXMI BANK LIMITED,0,8,1,46025,3,1,330,31.5,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:20,3.8205E+14
600092615,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,1,1,21.09,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600092616,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,1,1,21.09,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600092662,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,1,1,21.09,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600092675,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,1,1,21.09,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600092676,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,1,1,21.07,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600093170,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,2,1,21.07,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600093221,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,2,1,21.07,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600093222,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,2,1,21.07,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600093233,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,2,1,21.07,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600093239,11,YESBANK,EQ,YES BANK LIMITED,0,8,1,46886,1,2,1,21.07,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:20,1.10002E+14
600093830,11,SAGILITY,EQ,SAGILITY INDIA LIMITED,0,8,1,45652,2,2,50,38.76,1, IDLK1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:12,1.11111E+14
200087439,11,GPPL,EQ,GUJARAT PIPAVAV PORT LTD,0,8,1,46025,3,2,44,155.19,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:20,3.8205E+14
600096020,11,RENUKA,EQ,SHREE RENUKA SUGARS LTD,0,8,1,46025,3,1,557,32.99,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:21,3.8205E+14
600096034,11,RENUKA,EQ,SHREE RENUKA SUGARS LTD,0,8,1,46025,3,1,552,33,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:21,3.8205E+14
600099718,11,REDTAPE,EQ,REDTAPE LIMITED,0,8,1,46025,3,2,4,134.69,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:22,3.8205E+14
400061193,11,MADRASFERT,EQ,MADRAS FERTILISERS LTD,0,8,1,46025,3,1,5,97.83,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:20,3.8205E+14
400061263,11,MADRASFERT,EQ,MADRAS FERTILISERS LTD,0,8,1,46025,3,1,108,97.95,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:22,3.8205E+14
400061264,11,MADRASFERT,EQ,MADRAS FERTILISERS LTD,0,8,1,46025,3,1,8,97.95,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:22,3.8205E+14
600100412,11,REDTAPE,EQ,REDTAPE LIMITED,0,8,1,46025,3,2,1,134.16,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:22,3.8205E+14
400061884,11,PFOCUS,EQ,PRIME FOCUS LIMITED,0,8,1,46025,3,1,1,112.9,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:22,3.8205E+14
400062796,11,NMDC,EQ,NMDC LTD.,0,8,1,46025,3,1,64,69.33,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:23,3.8205E+14
82446,11,BELRISE,EQ,BELRISE INDUSTRIES LTD,0,8,1,45652,2,2,4,92.58,1, IDLK1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:23,1.11111E+14
600103585,11,REDTAPE,EQ,REDTAPE LIMITED,0,8,1,46025,3,2,37,134.02,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:24,3.8205E+14
600103586,11,REDTAPE,EQ,REDTAPE LIMITED,0,8,1,46025,3,2,20,134.02,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:24,3.8205E+14
600103587,11,REDTAPE,EQ,REDTAPE LIMITED,0,8,1,46025,3,2,18,134.02,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:24,3.8205E+14
600105528,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,1,85,68.31,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:25,3.8205E+14
600105533,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,1,50,68.32,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:25,3.8205E+14
600105534,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,1,40,68.32,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:25,3.8205E+14
600105535,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,1,412,68.32,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:25,3.8205E+14
400065777,11,PATELENG,EQ,PATEL ENGINEERING LTD.,0,8,1,46025,3,1,316,40.97,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:25,3.8205E+14
400065782,11,PATELENG,EQ,PATEL ENGINEERING LTD.,0,8,1,46025,3,1,10,40.98,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:25,3.8205E+14
400065783,11,PATELENG,EQ,PATEL ENGINEERING LTD.,0,8,1,46025,3,1,159,40.98,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:25,3.8205E+14
600106860,11,URJA,EQ,URJA GLOBAL LIMITED,0,8,1,46025,3,1,170,15.28,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:26,3.8205E+14
600106863,11,URJA,EQ,URJA GLOBAL LIMITED,0,8,1,46025,3,1,207,15.29,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:26,3.8205E+14
400067001,11,MRPL,EQ,MRPL,0,8,1,46025,3,1,39,141.66,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:26,3.8205E+14
400067002,11,MRPL,EQ,MRPL,0,8,1,46025,3,1,4,141.66,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:26,3.8205E+14
400067003,11,MRPL,EQ,MRPL,0,8,1,46025,3,1,92,141.64,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:26,3.8205E+14
400068513,11,NIBL,EQ,NRB INDUS. BEARINGS LTD.,0,8,1,46025,3,2,99,35.22,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:27,3.8205E+14
400069015,11,OLAELEC,EQ,OLA ELECTRIC MOBILITY LTD,0,8,1,46025,3,2,1000,49.6,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:27,3.8205E+14
600110850,11,ZEEL,EQ,ZEE ENTERTAINMENT ENT LTD,0,8,1,46025,3,1,40,131.49,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:27,3.8205E+14
400069321,11,OLAELEC,EQ,OLA ELECTRIC MOBILITY LTD,0,8,1,46025,3,2,1231,49.45,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:27,3.8205E+14
600112955,11,SAGILITY,EQ,SAGILITY INDIA LIMITED,0,8,1,46025,3,2,158,38.75,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:25,3.8205E+14
600113412,11,SIGACHI,EQ,SIGACHI INDUSTRIES LTD,0,8,1,46025,3,1,124,56.06,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:28,3.8205E+14
91865,11,BELRISE,EQ,BELRISE INDUSTRIES LTD,0,8,1,45652,2,2,15,92.58,1, IDLK1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:23,1.11111E+14
200104584,11,DOLATALGO,EQ,DOLAT ALGOTECH LIMITED,0,8,1,46025,3,1,12,102.59,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:28,3.8205E+14
200104585,11,DOLATALGO,EQ,DOLAT ALGOTECH LIMITED,0,8,1,46025,3,1,56,102.59,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:28,3.8205E+14
200104586,11,DOLATALGO,EQ,DOLAT ALGOTECH LIMITED,0,8,1,46025,3,1,31,102.59,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:28,3.8205E+14
600114839,11,TTML,EQ,TATA TELESERV(MAHARASTRA),0,8,1,46025,3,1,12,71.8,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:29,3.8205E+14
600114840,11,TTML,EQ,TATA TELESERV(MAHARASTRA),0,8,1,46025,3,1,108,71.81,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:29,3.8205E+14
200105823,11,JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS,0,8,1,45652,2,1,25,60.76,1, IDLK1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:27,1.11111E+14
93078,11,ALKEM,EQ,ALKEM LABORATORIES LTD.,0,8,1,46886,1,2,15,4934,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:29,1.10002E+14
93079,11,ALKEM,EQ,ALKEM LABORATORIES LTD.,0,8,1,46886,1,2,2,4933.5,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:29,1.10002E+14
93080,11,ALKEM,EQ,ALKEM LABORATORIES LTD.,0,8,1,46886,1,2,1,4933.5,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:29,1.10002E+14
93081,11,ALKEM,EQ,ALKEM LABORATORIES LTD.,0,8,1,46886,1,2,42,4933,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:29,1.10002E+14
93082,11,ALKEM,EQ,ALKEM LABORATORIES LTD.,0,8,1,46886,1,2,8,4933,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:29,1.10002E+14
93083,11,ALKEM,EQ,ALKEM LABORATORIES LTD.,0,8,1,46886,1,2,19,4932.5,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:29,1.10002E+14
93084,11,ALKEM,EQ,ALKEM LABORATORIES LTD.,0,8,1,46886,1,2,26,4932.5,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:29,1.10002E+14
93085,11,ALKEM,EQ,ALKEM LABORATORIES LTD.,0,8,1,46886,1,2,7,4932.5,1, BBM1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:29,1.10002E+14
93180,11,BELRISE,EQ,BELRISE INDUSTRIES LTD,0,8,1,45652,2,2,1,92.58,1, IDLK1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:23,1.11111E+14
200105934,11,HFCL,EQ,HFCL LIMITED,0,8,1,46025,3,2,68,87.7,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:29,3.8205E+14
600115353,11,SDBL,EQ,SOM DIST & BREW LTD,0,8,1,46025,3,1,18,142.98,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:29,3.8205E+14
600115354,11,SDBL,EQ,SOM DIST & BREW LTD,0,8,1,46025,3,1,78,142.98,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:29,3.8205E+14
600115360,11,SDBL,EQ,SOM DIST & BREW LTD,0,8,1,46025,3,1,48,143,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:29,3.8205E+14
600116144,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,2,25,67.95,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:30,3.8205E+14
600116152,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,2,1,67.95,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:30,3.8205E+14
600116153,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,2,4,67.95,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:30,3.8205E+14
600116186,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,2,1000,67.95,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:30,3.8205E+14
94275,11,BELRISE,EQ,BELRISE INDUSTRIES LTD,0,8,1,45652,2,2,1,92.65,1, IDLK1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:21,1.11111E+14
600116487,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,2,200,67.95,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:30,3.8205E+14
400073894,11,LLOYDSENGG,EQ,LLOYDS ENGG WORK LIMITED,0,8,1,46025,3,2,28,57.99,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:30,3.8205E+14
600118395,11,SUZLON,EQ,SUZLON ENERGY LIMITED,0,8,1,46025,3,2,591,67.93,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:30,3.8205E+14
400074858,11,MAHABANK,EQ,BANK OF MAHARASHTRA,0,8,1,46025,3,2,215,56.76,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
400074860,11,MAHABANK,EQ,BANK OF MAHARASHTRA,0,8,1,46025,3,2,88,56.76,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
200110202,11,JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS,0,8,1,46025,3,1,131,60.78,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
200110203,11,JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS,0,8,1,46025,3,1,57,60.78,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
200110213,11,JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS,0,8,1,46025,3,1,218,60.77,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
400075295,11,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,0,8,1,46025,3,2,74,49.56,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
400075297,11,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,0,8,1,46025,3,2,232,49.56,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
400075300,11,MTNL,EQ,MAHANAGAR TELEPHONE NIGAM,0,8,1,46025,3,2,74,49.56,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
200110219,11,IOB,EQ,INDIAN OVERSEAS BANK,0,8,1,46025,3,1,39,41,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
200110223,11,IOB,EQ,INDIAN OVERSEAS BANK,0,8,1,46025,3,1,39,41.02,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:31,3.8205E+14
600119876,11,SAGILITY,EQ,SAGILITY INDIA LIMITED,0,8,1,45652,2,1,50,38.67,1, IDLK1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:28,1.11111E+14
200111500,11,JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS,0,8,1,46025,3,1,75,60.82,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
200111504,11,JISLJALEQS,EQ,JAIN IRRIGATION SYSTEMS,0,8,1,46025,3,1,260,60.81,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.1E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
600121080,11,SIGACHI,EQ,SIGACHI INDUSTRIES LTD,0,8,1,46025,3,1,81,55.98,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
600121091,11,SIGACHI,EQ,SIGACHI INDUSTRIES LTD,0,8,1,46025,3,1,33,55.98,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
600121095,11,SIGACHI,EQ,SIGACHI INDUSTRIES LTD,0,8,1,46025,3,1,46,55.98,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
600121096,11,SIGACHI,EQ,SIGACHI INDUSTRIES LTD,0,8,1,46025,3,1,58,55.99,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
600121097,11,SIGACHI,EQ,SIGACHI INDUSTRIES LTD,0,8,1,46025,3,1,28,56,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.3E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
400077267,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,2,56,76.64,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
400077268,11,MMTC,EQ,MMTC LIMITED,0,8,1,46025,3,2,325,76.63,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
99891,11,CENTRALBK,EQ,CENTRAL BANK OF INDIA,0,8,1,46025,3,1,433,40.33,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
99892,11,CENTRALBK,EQ,CENTRAL BANK OF INDIA,0,8,1,46025,3,1,668,40.33,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:32,3.8205E+14
101128,11,BELRISE,EQ,BELRISE INDUSTRIES LTD,0,8,1,45652,2,2,10,92.65,1, IDLK1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1E+15,Nil, 04 JUN 2025 09:15:21,1.11111E+14
400078388,11,PATELENG,EQ,PATEL ENGINEERING LTD.,0,8,1,46025,3,2,155,40.87,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:33,3.8205E+14
400078394,11,PATELENG,EQ,PATEL ENGINEERING LTD.,0,8,1,46025,3,2,154,40.87,1, BOR1 ,90234,N,0,7,6/4/2025 9:15,6/4/2025 9:15,1.2E+15,Nil, 04 JUN 2025 09:15:33,3.8205E+14
